parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,c,inst,pname,pstyle,ptype,r,sp,usecol
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:59_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,31,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:61_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,35,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:43_c:61_sp:7,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,43,7,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:59_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,70,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:34_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,37,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:49_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,31,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:44_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,44,0,p,m,gr,77,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:47_c:49_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,47,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:59_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,31,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:61_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,35,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:43_c:61_sp:8,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,43,8,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:59_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,70,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:34_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,37,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:49_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,31,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:44_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,44,0,p,m,gr,77,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:47_c:49_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,47,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:59_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,31,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:61_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,35,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:43_c:61_sp:9,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,43,9,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:59_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,70,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:34_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,37,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:49_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,31,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:44_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,44,0,p,m,gr,77,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:47_c:49_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,47,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:59_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,31,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:61_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,35,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:43_c:61_sp:10,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,43,10,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:59_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,70,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:34_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,37,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:49_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,31,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:44_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,44,0,p,m,gr,77,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:47_c:49_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,47,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:59_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,31,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:61_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,35,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:43_c:61_sp:11,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,43,11,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:59_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,70,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:34_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,37,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:49_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,31,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:44_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,44,0,p,m,gr,77,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:47_c:49_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,47,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:59_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,31,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:61_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,35,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:43_c:61_sp:12,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,43,12,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:59_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,70,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:34_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,37,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:49_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,31,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:44_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,44,0,p,m,gr,77,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:47_c:49_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,47,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:59_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,31,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:61_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,35,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:43_c:61_sp:13,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,43,13,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:59_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,70,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:34_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,37,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:49_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,31,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:44_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,44,0,p,m,gr,77,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:47_c:49_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,47,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,14,q
