SP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
41,9.971758226522613,7.300088328981366,6.696593469078957,7.087881779846291,4.877514084015238,3.1865854777241682,1.9686790728759953,10.14115310659202,1558.0903745895573,9.66251545661073,3.6470447603178213,13.085034467769143,4.143539225953771,2.057095636513441,4.253737937403966,3.2134569194936144,4.320615262718674,8.825992042249977,2.1752590403943763,1.371858762912558,4.577869838727459,3.9652220657394763,3.068925902144025,2.2693102556835743,15.2544916681382,6.041465440843178,0.4018846618305146,1.023045284498735,12.026900617365895,3.934704752075511,6.525049096105906,2.1335584458994643,3.5282074015913167,3.240233390680276,1.363554498084554,5.852030552376694,5.915037144170731,1.368494755023972,2.4707727466218556,1.3032958705758855
42,8.486890401536913,0.3973205410955988,6.141516225747365,5.468497969940351,5.912802486261529,0.9851226333777768,3.502344292367429,9.926918109038064,963.3899133505636,27.069905175130216,14.289239576718105,10.791040220474763,3.0988052135450173,3.947713474568698,0.7841546293759117,2.682681098366381,5.469224720793397,9.62716859072898,0.21515223648525278,1.2509138929822556,1.3254366955851058,3.2828385107780846,2.7372878417856463,9.014972177595999,3.8864450075278305,9.937170898686807,2.582709062002352,0.689757179786355,5.341993994943559,8.345699229142506,5.480899773830805,4.582057412031816,3.2804349583314587,1.1849779683525037,5.202880928664134,5.67776049704508,4.874307087314476,3.6903723839543106,0.45165815214645455,3.7469421711611224
43,4.892367903178977,3.203369103959444,6.375193605783141,6.288351789874256,0.10098332024028074,5.481672411352088,4.156359561387114,4.701133186919951,702.5625146684228,25.011863097273324,11.870205748678693,19.1386112603574,0.8840453660817578,4.765552865392655,6.641238078857271,1.2193658384722479,0.563233801965723,5.862624548588308,6.395344138683213,2.3706092853778986,7.8869569793433465,3.9086192845567616,10.834774066663433,1.1995634129855417,6.337297885332168,5.377702473676513,3.3177466102750754,4.333144154613691,7.652040603536039,9.308819757965358,2.723603779236903,2.403934325307263,3.9053065255011945,1.8521600457357754,7.07735023431793,0.01989123730084411,0.41199649440793895,6.681898280716792,5.086696098572601,2.8990216953419914
44,0.2957133054982364,6.254905057828105,6.3870849031577395,7.18656767031585,1.7416341253774503,2.5315981757930532,7.633866543161378,8.654100146016178,623.0838818470207,3.762421723870667,12.68083865574454,13.599491831848304,0.23125169834988904,1.4260089806574594,1.3568403721583917,1.5765714476977781,7.545997032654089,3.983955104446618,2.022718144033439,0.7516895008869391,8.720021915558803,6.543671538838402,1.3109421341279621,5.495912471754702,5.813334095715668,12.65246645943728,1.5235622935195527,2.475395203725376,9.703179303663735,3.806481968025111,2.1115606562120015,1.0862570385343144,4.028735136958886,4.289697596291029,1.667796030279078,8.002387131060104,6.789942018859368,6.211935155398056,0.15725362255366385,4.005094305167798
45,4.502904245786182,9.179462616215005,1.3478403802269152,6.972508804212048,0.7305328748309541,0.38003071811164296,4.541803125859521,0.09749421880416673,466.7030950152615,26.309824553590143,0.13143935473336318,10.600896452563605,4.429248409845928,2.6452554781213333,3.0901044977496994,1.2528734707217966,3.0651154529758466,0.5844868542596209,2.0507655228125894,2.482573529373033,7.74220223863288,6.299790388725125,2.0139834873539373,1.0518176333830087,11.025890081258597,0.6947819619181701,2.646388875111606,6.986641922481797,5.4408771022979945,12.47864534708237,1.0810992482131632,5.479794534741386,2.95426808394538,5.602208778517423,3.9390870843128156,8.39287657547825,0.41709360173207016,4.439538215044732,0.615587968160055,0.8704309187110039
46,0.5783236715428369,7.7576104215207495,2.0624271356250294,5.02189991853592,1.4891114402676813,1.5496036886142803,9.173714396717905,3.572311373576239,478.6644772776447,7.013596282320641,2.671182103829403,5.4657154881174925,0.4101634526013514,1.3710288875586134,7.058590909782785,2.793476355573116,3.212690152570076,8.123435612767775,0.3097846251837734,4.926291621879352,5.458287279424707,7.56273691874506,10.174568174918978,2.636197773556113,14.188894252663554,14.537707945949371,0.45434584446577625,5.541196112910511,9.250610223923282,8.960885261004611,0.7705809208411765,3.7318274686622233,1.8651635768112442,2.5669598295160108,6.165531946592397,8.428903576535825,0.4631197176764094,2.7298416370465732,8.410390952138977,4.748857438688405
47,6.081402864396711,4.954240889057766,1.8587970140879313,6.833140186371433,6.001161035940386,4.29895151665247,3.6257817389252924,3.236450012384135,419.6345388805707,20.762699012341372,12.083234420544269,15.579095235289051,2.9894326196125256,1.8533590060955105,0.631227803988086,6.888040899769233,4.915517621608353,5.756756562801179,6.235375294084661,4.37322653440259,6.510948989172707,5.374508498267549,2.6288198617400043,4.313346649683416,0.659734143812616,13.083949285259642,4.102843914378623,5.592590732738201,2.376199556066314,2.9015494910603796,4.3100611200683385,6.247685543379954,1.8945472455450996,2.2812047381107226,3.710687928402079,8.432361741918772,7.023581406433529,6.191867557259937,6.223678444523721,8.644192915518406
48,3.0691076620790887,3.5194384186865033,2.783891070482328,5.5017590682311885,5.201831749890685,3.425051906136967,2.5817864848633816,4.4527595343027135,369.13327733874274,4.012925134704826,13.889621465304591,6.825046157290114,0.05982458925663348,1.9309623230836688,6.7247458335195125,3.299208259620972,4.384961404024946,9.393462338245204,3.5167804457906535,4.183734507786747,8.2521046289603,4.444862008868061,9.24499092794451,9.492641973920861,3.400621808120086,4.808578075303213,6.105720967606558,0.5742440264883074,0.1869882267629069,7.074132463188744,0.3008997162007506,5.991940559622964,3.3119142789197005,6.0986209520312595,1.6459466306537514,7.032470856119352,1.3519366963164878,6.710631272339227,8.36689166856026,8.378362318352151
49,0.22010865571874602,0.974947086637078,5.263030885685772,2.071397177245597,2.4075815973999077,0.8609985882314957,8.322833695312587,4.917334084132505,2.9081296065083846,14.447491853915711,10.85949277232471,13.928881386443331,3.0658926034644605,3.64682359129321,5.672319844091126,0.444385458437194,7.7295366845013485,1.832019673571513,5.53213266728508,5.6123815395849235,0.09164559704024036,8.911392355560125,6.616317806620988,5.381474691848984,8.790591334868424,1.6291462322037162,2.5200445595658794,0.72508810744221,0.12640994386728488,0.9576983524555422,6.3611984340655425,6.669598165842724,5.925243474506466,4.494453361227841,1.552022042353293,7.724877568403501,0.831235252886482,1.066958670562513,2.333715809882403,3.2825601309516297
50,9.142403009358471,0.6985593610236014,3.668037806776837,0.5336761673249886,4.062536059920471,5.329028675867096,7.520881461136668,0.24273572025685022,8.246292402159804e-07,6.324452760081836,8.090952844398402,9.834083449650816,1.5345181123697078,1.4077430495555434,6.346009240735221,4.238708002514291,4.9941469356485735,9.494747368997746,2.516233911460012,5.320788034559476,7.72952055927024,7.039707115861275,2.641917774858011,4.6628345683753984,12.595787361684556,8.22539684163802,1.8282340334904934,3.94559476840638,9.223644703935257,0.7762456659297161,7.446667401312171,1.1796856785859564,6.07961329545693,1.4813761657545623,4.565102469882012,4.462783035533389,2.1030640489010355,4.290373089616282,5.25611910252819,7.4729426787045625
51,4.5272655129838375,5.021555009359582,2.503174525341127,6.433595216289434,4.819351054418035,1.842903156974706,4.721223251345233,5.377082758385256e-08,0.8987664389159523,2.4186536199782473e-10,4.459757585311215,0.07425659724412857,1.5452196730760142,0.32580748262859466,1.9886667219975567,5.159392844093537,2.1635333151899263,9.354666747055994,4.179625234006139,5.504179155376875,1.7165156006812639,244.3938858089173,3.4642865683655275,29.964065337361408,1.132594957501501,10.490044515639513,3.715554437488483,1.0450446834455753,1.3752736559286465,10.617269043120842,3.724981798266833,0.4885749862316983,5.950381422401086,2.035054945154563,4.977765353892064,1.500849537200982,3.0906033247138414,4.7012590125675695,7.366743051307682,8.08433163338274
