obsnme,obsval,weight,obsgp
hd_p8_cp69,2042.6043947946873,1.0,head
hd_p8_cp70,2035.2385065996582,1.0,head
hd_p8_cp71,2035.2417573615692,1.0,head
hd_p8_cp72,2027.876552385957,1.0,head
hd_p8_cp73,2027.879119987704,1.0,head
hd_p8_cp74,2020.5146776019983,1.0,head
hd_p8_cp75,2020.5164827279127,1.0,head
hd_p8_cp76,2013.1527433845977,1.0,head
hd_p8_cp77,2013.1538455542059,1.0,head
hd_p8_cp78,2005.7906225426148,1.0,head
hd_p8_cp79,2005.7912083976692,1.0,head
hd_p8_cp80,1998.4282969509034,1.0,head
hd_p8_cp81,1998.4285712031972,1.0,head
hd_p8_cp82,1991.0658193774086,1.0,head
hd_p8_cp83,1991.065933951924,1.0,head
hd_p8_cp84,2292.9340658156516,1.0,head
hd_p8_cp85,1991.0655571350087,1.0,head
hd_p8_cp86,2292.93406557541,1.0,head
hd_p8_cp87,1991.0647917301349,1.0,head
hd_p8_cp88,2292.9340649227306,1.0,head
hd_p8_cp89,1991.0627741803705,1.0,head
hd_p8_cp90,2292.9340632947797,1.0,head
hd_p8_cp91,1991.0580538897534,1.0,head
hd_p8_cp92,2292.9340595911426,1.0,head
hd_p8_cp93,1991.0484798679977,1.0,head
hd_p8_cp94,2292.934051951705,1.0,head
hd_p8_cp95,1991.0322107573843,1.0,head
hd_p8_cp96,2292.9340377349117,1.0,head
hd_p8_cp97,1991.0103013852402,1.0,head
hd_p8_cp98,2292.9340139642472,1.0,head
hd_p8_cp99,1990.989450522423,1.0,head
hd_p8_cp100,2292.933978468478,1.0,head
hd_p8_cp101,1990.9804244417405,1.0,head
hd_p8_cp102,2292.933931753667,1.0,head
hd_p8_cp103,1990.9894505224224,1.0,head
hd_p8_cp104,2292.9338787335287,1.0,head
hd_p8_cp105,1991.0103013852379,1.0,head
hd_p8_cp106,2292.9338267996377,1.0,head
hd_p8_cp107,1991.0322107573818,1.0,head
hd_p8_cp108,2292.933777254256,1.0,head
hd_p8_cp109,1991.0484798679947,1.0,head
hd_p8_cp110,2292.933723466041,1.0,head
hd_p8_cp111,1991.0580538897507,1.0,head
hd_p8_cp112,2292.9336752083177,1.0,head
hd_p8_cp113,1991.0627741803678,1.0,head
hd_p8_cp114,2292.933664159558,1.0,head
hd_p8_cp115,1991.0647917301317,1.0,head
hd_p8_cp116,2292.9337119476672,1.0,head
hd_p8_cp117,1991.0655571350014,1.0,head
hd_p8_cp118,2292.933801848252,1.0,head
hd_p8_cp119,1991.0658193773806,1.0,head
hd_p8_cp120,2292.9338953705933,1.0,head
hd_p8_cp121,1991.0659016108286,1.0,head
hd_p8_cp122,2292.933959791035,1.0,head
hd_p8_cp123,1991.065925462114,1.0,head
hd_p8_cp124,2292.933969605444,1.0,head
hd_p8_cp125,1991.0659319151341,1.0,head
hd_p8_cp126,2292.933876690555,1.0,head
hd_p8_cp127,1991.0659335527744,1.0,head
hd_p8_cp128,2292.933551868239,1.0,head
hd_p8_cp129,1991.0659339372976,1.0,head
hd_p8_cp130,2292.9327005168375,1.0,head
hd_p8_cp131,1991.0659339993704,1.0,head
hd_p8_cp132,2292.9307965950957,1.0,head
hd_p8_cp133,1991.0659339449976,1.0,head
hd_p8_cp134,2292.927197339892,1.0,head
hd_p8_cp135,1991.0659337696375,1.0,head
hd_p8_cp136,2292.9217214853466,1.0,head
hd_p8_cp137,1991.0659333765732,1.0,head
hd_p8_cp138,2292.9157506643564,1.0,head
hd_p8_cp139,1991.0659326063058,1.0,head
hd_p8_cp140,2292.9127748651913,1.0,head
hd_p8_cp141,1991.0659312907858,1.0,head
hd_p8_cp142,2292.9157242867013,1.0,head
hd_p8_cp143,1991.06592938691,1.0,head
hd_p8_cp144,2292.9216816129524,1.0,head
hd_p8_cp145,1991.0659271608677,1.0,head
hd_p8_cp146,2292.927158479316,1.0,head
hd_p8_cp147,1991.0659252487646,1.0,head
hd_p8_cp148,2292.930765006556,1.0,head
hd_p8_cp149,1991.0659243423534,1.0,head
hd_p8_cp150,2292.9326692736213,1.0,head
hd_p8_cp151,1991.065924447234,1.0,head
hd_p8_cp152,2292.9334894273247,1.0,head
hd_p8_cp153,1991.0659238701544,1.0,head
hd_p8_cp154,2292.933681543847,1.0,head
hd_p8_cp155,1991.0659172222238,1.0,head
hd_p8_cp156,2292.9333287255,1.0,head
hd_p8_cp157,1991.0658889040417,1.0,head
hd_p8_cp158,2292.9319703430215,1.0,head
hd_p8_cp159,1991.0657936447526,1.0,head
hd_p8_cp160,2292.928182558639,1.0,head
hd_p8_cp161,1991.0655069004474,1.0,head
hd_p8_cp162,2292.918778472176,1.0,head
hd_p8_cp163,1991.0647158559486,1.0,head
hd_p8_cp164,2292.8979033436863,1.0,head
hd_p8_cp165,1991.062720231233,1.0,head
hd_p8_cp166,2292.8572971078374,1.0,head
hd_p8_cp167,1991.0581629069072,1.0,head
hd_p8_cp168,2292.7903381771653,1.0,head
hd_p8_cp169,1991.048878946989,1.0,head
hd_p8_cp170,2292.7018642003895,1.0,head
hd_p8_cp171,1991.0323324286426,1.0,head
hd_p8_cp172,2292.6188492671477,1.0,head
hd_p8_cp173,1991.007184362229,1.0,head
hd_p8_cp174,2292.5850540096967,1.0,head
hd_p8_cp175,1990.9756511913317,1.0,head
hd_p8_cp176,2292.625685682101,1.0,head
hd_p8_cp177,1990.9442643861457,1.0,head
hd_p8_cp178,2292.7115542812608,1.0,head
hd_p8_cp179,1990.920149556273,1.0,head
hd_p8_cp180,2292.7989440963347,1.0,head
hd_p8_cp181,1990.905639476685,1.0,head
hd_p8_cp182,2292.86316255133,1.0,head
hd_p8_cp183,1990.900831652719,1.0,head
hd_p8_cp184,2292.901220002839,1.0,head
hd_p8_cp185,1990.912250729416,1.0,head
hd_p8_cp186,2292.920401802169,1.0,head
hd_p8_cp187,1990.947149534055,1.0,head
hd_p8_cp188,2292.92889156721,1.0,head
hd_p8_cp189,1990.9895411578357,1.0,head
hd_p8_cp190,2292.9322628743976,1.0,head
hd_p8_cp191,1991.0239659544222,1.0,head
hd_p8_cp192,2292.9334827055823,1.0,head
hd_p8_cp193,1991.0457613009696,1.0,head
hd_p8_cp194,2292.9338895486912,1.0,head
hd_p8_cp195,1991.057295463244,1.0,head
hd_p8_cp196,2292.9340157551546,1.0,head
hd_p8_cp197,1991.062593263959,1.0,head
hd_p8_cp198,2292.934052431085,1.0,head
hd_p8_cp199,1991.0647548013212,1.0,head
hd_p8_cp200,2292.934062475227,1.0,head
hd_p8_cp201,1991.065550777812,1.0,head
hd_p8_cp202,2292.9340650819167,1.0,head
hd_p8_cp203,1991.0658185004652,1.0,head
hd_p8_cp204,2292.9340657276716,1.0,head
hd_p8_cp205,1991.0659015321914,1.0,head
hd_p8_cp206,2292.9340658826204,1.0,head
hd_p8_cp207,1991.065925465526,1.0,head
hd_p8_cp208,2292.93406591986,1.0,head
hd_p8_cp209,1991.065931920282,1.0,head
hd_p8_cp210,2292.9340659294166,1.0,head
hd_p8_cp211,1991.065933558594,1.0,head
hd_p9_cp0,2292.9340657987495,1.0,head
hd_p9_cp1,2292.9340659277154,1.0,head
hd_p9_cp2,2285.571428098216,1.0,head
hd_p9_cp3,2285.571428547458,1.0,head
hd_p9_cp4,2278.208789647585,1.0,head
hd_p9_cp5,2278.2087911112008,1.0,head
hd_p9_cp6,2270.846149018755,1.0,head
hd_p9_cp7,2270.8461534464586,1.0,head
hd_p9_cp8,2263.483502583249,1.0,head
hd_p9_cp9,2263.483514890271,1.0,head
hd_p9_cp10,2256.1208421159376,1.0,head
hd_p9_cp11,2256.1208730410417,1.0,head
hd_p9_cp12,2248.7581514404465,1.0,head
hd_p9_cp13,2248.7582197599254,1.0,head
hd_p9_cp14,2241.395404297069,1.0,head
hd_p9_cp15,2241.395529456343,1.0,head
hd_p9_cp16,2234.032569373097,1.0,head
hd_p9_cp17,2234.032728246158,1.0,head
hd_p9_cp18,2226.669630791355,1.0,head
hd_p9_cp19,2226.6696229286376,1.0,head
hd_p9_cp20,2219.3066241531546,1.0,head
hd_p9_cp21,2219.3057646716898,1.0,head
hd_p9_cp22,2211.943661475606,1.0,head
hd_p9_cp23,2211.940254001056,1.0,head
hd_p9_cp24,2204.580892980901,1.0,head
hd_p9_cp25,2204.571614686128,1.0,head
hd_p9_cp26,2197.2183937464256,1.0,head
hd_p9_cp27,2197.1980874423216,1.0,head
hd_p9_cp28,2189.8560858421065,1.0,head
hd_p9_cp29,2189.8188096683457,1.0,head
hd_p9_cp30,2182.4938178452553,1.0,head
hd_p9_cp31,2182.435800348873,1.0,head
hd_p9_cp32,2175.131478608241,1.0,head
hd_p9_cp33,2175.0551711134303,1.0,head
hd_p9_cp34,2167.7690335734073,1.0,head
hd_p9_cp35,2167.68504166158,1.0,head
hd_p9_cp36,2160.406496847891,1.0,head
hd_p9_cp37,2160.329896335292,1.0,head
hd_p9_cp38,2153.043890883751,1.0,head
hd_p9_cp39,2152.9852507384817,1.0,head
hd_p9_cp40,2145.681216800005,1.0,head
hd_p9_cp41,2145.6429850842073,1.0,head
hd_p9_cp42,2138.3184291348975,1.0,head
hd_p9_cp43,2138.2969875918798,1.0,head
hd_p9_cp44,2130.955401162047,1.0,head
hd_p9_cp45,2130.945239055313,1.0,head
hd_p9_cp46,2123.591879382151,1.0,head
hd_p9_cp47,2123.5886018477568,1.0,head
hd_p9_cp48,2116.2274608340667,1.0,head
hd_p9_cp49,2116.2288351997026,1.0,head
hd_p9_cp50,2108.8616821573846,1.0,head
hd_p9_cp51,2108.8674157134838,1.0,head
hd_p9_cp52,2101.4943350557514,1.0,head
hd_p9_cp53,2101.5052437554946,1.0,head
hd_p9_cp54,2094.125989561979,1.0,head
hd_p9_cp55,2094.1427692116963,1.0,head
hd_p9_cp56,2086.7583205302294,1.0,head
hd_p9_cp57,2086.7801857644363,1.0,head
hd_p9_cp58,2079.3935063733315,1.0,head
hd_p9_cp59,2079.417566786075,1.0,head
hd_p9_cp60,2072.032583994189,1.0,head
hd_p9_cp61,2072.054936780479,1.0,head
hd_p9_cp62,2064.6743540184734,1.0,head
hd_p9_cp63,2064.692302961161,1.0,head
hd_p9_cp64,2057.316551801031,1.0,head
hd_p9_cp65,2057.3296673372247,1.0,head
hd_p9_cp66,2049.9575866847986,1.0,head
hd_p9_cp67,2049.967030642373,1.0,head
hd_p9_cp68,2042.5971913953824,1.0,head
hd_p9_cp69,2042.604393357409,1.0,head
hd_p9_cp70,2035.2359708705353,1.0,head
hd_p9_cp71,2035.2417558881314,1.0,head
hd_p9_cp72,2027.8745824829573,1.0,head
hd_p9_cp73,2027.879118538124,1.0,head
hd_p9_cp74,2020.5132351932484,1.0,head
hd_p9_cp75,2020.5164814408731,1.0,head
hd_p9_cp76,2013.1517854183242,1.0,head
hd_p9_cp77,2013.1538445446654,1.0,head
hd_p9_cp78,2005.7900549107858,1.0,head
hd_p9_cp79,2005.7912076999826,1.0,head
hd_p9_cp80,1998.4279973994153,1.0,head
hd_p9_cp81,1998.4285707762094,1.0,head
hd_p9_cp82,1991.065677807384,1.0,head
hd_p9_cp83,1991.0659337186387,1.0,head
hd_p9_cp84,2292.9340655205237,1.0,head
hd_p9_cp85,1991.0651564302848,1.0,head
hd_p9_cp86,2292.9340647480044,1.0,head
hd_p9_cp87,1991.0637565298748,1.0,head
hd_p9_cp88,2292.9340627571487,1.0,head
hd_p9_cp89,1991.0603599031035,1.0,head
hd_p9_cp90,2292.93405802074,1.0,head
hd_p9_cp91,1991.0530322689176,1.0,head
hd_p9_cp92,2292.934047674578,1.0,head
hd_p9_cp93,1991.0392772855125,1.0,head
hd_p9_cp94,2292.934027036473,1.0,head
hd_p9_cp95,1991.017492914227,1.0,head
hd_p9_cp96,2292.9339896587735,1.0,head
hd_p9_cp97,1990.9898079932755,1.0,head
hd_p9_cp98,2292.933928643884,1.0,head
hd_p9_cp99,1990.9644341989656,1.0,head
hd_p9_cp100,2292.933839874793,1.0,head
hd_p9_cp101,1990.9535485875872,1.0,head
hd_p9_cp102,2292.933726789016,1.0,head
hd_p9_cp103,1990.9644341989645,1.0,head
hd_p9_cp104,2292.933603247697,1.0,head
hd_p9_cp105,1990.989807993273,1.0,head
hd_p9_cp106,2292.933487162413,1.0,head
hd_p9_cp107,1991.0174929142245,1.0,head
hd_p9_cp108,2292.93338406932,1.0,head
hd_p9_cp109,1991.039277285509,1.0,head
hd_p9_cp110,2292.933286404568,1.0,head
hd_p9_cp111,1991.0530322689153,1.0,head
hd_p9_cp112,2292.9332109158763,1.0,head
hd_p9_cp113,1991.0603599031003,1.0,head
hd_p9_cp114,2292.9332074998642,1.0,head
hd_p9_cp115,1991.063756529865,1.0,head
hd_p9_cp116,2292.933309638021,1.0,head
hd_p9_cp117,1991.0651564302505,1.0,head
hd_p9_cp118,2292.9334892979937,1.0,head
hd_p9_cp119,1991.065677807258,1.0,head
hd_p9_cp120,2292.93367832449,1.0,head
hd_p9_cp121,1991.065855516416,1.0,head
hd_p9_cp122,2292.933811777698,1.0,head
hd_p9_cp123,1991.0659115150147,1.0,head
hd_p9_cp124,2292.933832989017,1.0,head
hd_p9_cp125,1991.0659279622628,1.0,head
hd_p9_cp126,2292.9336459154288,1.0,head
hd_p9_cp127,1991.065932487222,1.0,head
hd_p9_cp128,2292.9330229764755,1.0,head
hd_p9_cp129,1991.0659336343974,1.0,head
hd_p9_cp130,2292.931487035297,1.0,head
hd_p9_cp131,1991.0659338339788,1.0,head
hd_p9_cp132,2292.9282480131965,1.0,head
hd_p9_cp133,1991.0659336719536,1.0,head
hd_p9_cp134,2292.9224248741134,1.0,head
hd_p9_cp135,1991.0659331587606,1.0,head
hd_p9_cp136,2292.9139156757906,1.0,head
hd_p9_cp137,1991.06593206438,1.0,head
hd_p9_cp138,2292.9049291210454,1.0,head
hd_p9_cp139,1991.0659300290556,1.0,head
hd_p9_cp140,2292.900572450114,1.0,head
hd_p9_cp141,1991.0659267210237,1.0,head
hd_p9_cp142,2292.904872987862,1.0,head
hd_p9_cp143,1991.0659221423996,1.0,head
hd_p9_cp144,2292.913828698767,1.0,head
hd_p9_cp145,1991.0659169824694,1.0,head
hd_p9_cp146,2292.9223368513785,1.0,head
hd_p9_cp147,1991.0659126447458,1.0,head
hd_p9_cp148,2292.928173068722,1.0,head
hd_p9_cp149,1991.0659104978927,1.0,head
hd_p9_cp150,2292.931411219155,1.0,head
hd_p9_cp151,1991.0659102912007,1.0,head
hd_p9_cp152,2292.932879583518,1.0,head
hd_p9_cp153,1991.0659078972549,1.0,head
hd_p9_cp154,2292.9332291114415,1.0,head
hd_p9_cp155,1991.0658907889172,1.0,head
hd_p9_cp156,2292.932546728292,1.0,head
hd_p9_cp157,1991.0658248001673,1.0,head
hd_p9_cp158,2292.930047192213,1.0,head
hd_p9_cp159,1991.0656181580505,1.0,head
hd_p9_cp160,2292.9234793122523,1.0,head
hd_p9_cp161,1991.0650378733098,1.0,head
hd_p9_cp162,2292.908166803049,1.0,head
hd_p9_cp163,1991.063544109069,1.0,head
hd_p9_cp164,2292.8762322373386,1.0,head
hd_p9_cp165,1991.0600241056457,1.0,head
hd_p9_cp166,2292.817728398482,1.0,head
hd_p9_cp167,1991.0525015730486,1.0,head
hd_p9_cp168,2292.7264441101033,1.0,head
hd_p9_cp169,1991.0381215367593,1.0,head
hd_p9_cp170,2292.611411564355,1.0,head
hd_p9_cp171,1991.0139757386726,1.0,head
hd_p9_cp172,2292.5073010566166,1.0,head
hd_p9_cp173,1990.979183505739,1.0,head
hd_p9_cp174,2292.466070752774,1.0,head
hd_p9_cp175,1990.9373723770987,1.0,head
hd_p9_cp176,2292.516650216947,1.0,head
hd_p9_cp177,1990.8967016878653,1.0,head
hd_p9_cp178,2292.6250718988736,1.0,head
hd_p9_cp179,1990.865218814002,1.0,head
hd_p9_cp180,2292.7390797428347,1.0,head
hd_p9_cp181,1990.8458498554012,1.0,head
hd_p9_cp182,2292.8267514319846,1.0,head
hd_p9_cp183,1990.8399705205468,1.0,head
hd_p9_cp184,2292.881598101398,1.0,head
hd_p9_cp185,1990.856008476599,1.0,head
hd_p9_cp186,2292.9109372478006,1.0,head
hd_p9_cp187,1990.9017721327639,1.0,head
hd_p9_cp188,2292.924761530833,1.0,head
hd_p9_cp189,1990.9576513922418,1.0,head
hd_p9_cp190,2292.9306158782606,1.0,head
hd_p9_cp191,1991.0042855252993,1.0,head
hd_p9_cp192,2292.93287705145,1.0,head
hd_p9_cp193,1991.0349687347334,1.0,head
hd_p9_cp194,2292.933682564134,1.0,head
hd_p9_cp195,1991.051977898779,1.0,head
hd_p9_cp196,2292.9339495662407,1.0,head
hd_p9_cp197,1991.0602181668282,1.0,head
hd_p9_cp198,2292.9340325006265,1.0,head
hd_p9_cp199,1991.0637860527688,1.0,head
hd_p9_cp200,2292.9340567833,1.0,head
hd_p9_cp201,1991.0651876264994,1.0,head
hd_p9_cp202,2292.934063522612,1.0,head
hd_p9_cp203,1991.065692641039,1.0,head
hd_p9_cp204,2292.9340653086238,1.0,head
hd_p9_cp205,1991.0658609778766,1.0,head
hd_p9_cp206,2292.934065767263,1.0,head
hd_p9_cp207,1991.0659132520723,1.0,head
hd_p9_cp208,2292.9340658852316,1.0,head
hd_p9_cp209,1991.0659284653316,1.0,head
hd_p9_cp210,2292.934065917575,1.0,head
hd_p9_cp211,1991.0659326363534,1.0,head
hd_p10_cp0,2292.934065506638,1.0,head
hd_p10_cp1,2292.9340659135505,1.0,head
hd_p10_cp2,2285.571427164895,1.0,head
hd_p10_cp3,2285.5714284969044,1.0,head
hd_p10_cp4,2278.208786844201,1.0,head
hd_p10_cp5,2278.2087909250645,1.0,head
hd_p10_cp6,2270.8461411434732,1.0,head
hd_p10_cp7,2270.8461527655127,1.0,head
hd_p10_cp8,2263.4834820120163,1.0,head
hd_p10_cp9,2263.4835124792594,1.0,head
hd_p10_cp10,2256.1207924779155,1.0,head
hd_p10_cp11,2256.1208649123946,1.0,head
hd_p10_cp12,2248.758041616353,1.0,head
hd_p10_cp13,2248.7581939407896,1.0,head
hd_p10_cp14,2241.3951833714486,1.0,head
hd_p10_cp15,2241.395452833523,1.0,head
hd_p10_cp16,2234.032169127402,1.0,head
hd_p10_cp17,2234.032517448737,1.0,head
hd_p10_cp18,2226.6689846012305,1.0,head
hd_p10_cp19,2226.6690897508174,1.0,head
hd_p10_cp20,2219.3057047725756,1.0,head
hd_p10_cp21,2219.304535975712,1.0,head
hd_p10_cp22,2211.942521041736,1.0,head
hd_p10_cp23,2211.9376991841696,1.0,head
hd_p10_cp24,2204.5796698348763,1.0,head
hd_p10_cp25,2204.566866893967,1.0,head
hd_p10_cp26,2197.217263257233,1.0,head
hd_p10_cp27,2197.190255959896,1.0,head
hd_p10_cp28,2189.85518267648,1.0,head
hd_p10_cp29,2189.8073388797507,1.0,head
hd_p10_cp30,2182.4931887721987,1.0,head
hd_p10_cp31,2182.420692562146,1.0,head
hd_p10_cp32,2175.131091623572,1.0,head
hd_p10_cp33,2175.036980038678,1.0,head
hd_p10_cp34,2167.7688182859038,1.0,head
hd_p10_cp35,2167.665328527459,1.0,head
hd_p10_cp36,2160.4063792632264,1.0,head
hd_p10_cp37,2160.3117051533472,1.0,head
hd_p10_cp38,2153.0438046415807,1.0,head
hd_p10_cp39,2152.9701426490396,1.0,head
hd_p10_cp40,2145.6810901539934,1.0,head
hd_p10_cp41,2145.6315135834357,1.0,head
hd_p10_cp42,2138.3181506997944,1.0,head
hd_p10_cp43,2138.289154587677,1.0,head
hd_p10_cp44,2130.9547658475067,1.0,head
hd_p10_cp45,2130.9404883035186,1.0,head
hd_p10_cp46,2123.590522622624,1.0,head
hd_p10_cp47,2123.5860418337547,1.0,head
hd_p10_cp48,2116.2248138246423,1.0,head
hd_p10_cp49,2116.2275983396808,1.0,head
hd_p10_cp50,2108.857017227507,1.0,head
hd_p10_cp51,2108.8668711652595,1.0,head
hd_p10_cp52,2101.4869798861996,1.0,head
hd_p10_cp53,2101.5050190249935,1.0,head
hd_p10_cp54,2094.1157069106066,1.0,head
hd_p10_cp55,2094.142677640855,1.0,head
hd_p10_cp56,2086.745664098668,1.0,head
hd_p10_cp57,2086.7801459068473,1.0,head
hd_p10_cp58,2079.379830536175,1.0,head
hd_p10_cp59,2079.417547030678,1.0,head
hd_p10_cp60,2072.019560107955,1.0,head
hd_p10_cp61,2072.054925708358,1.0,head
hd_p10_cp62,2064.663273675163,1.0,head
hd_p10_cp63,2064.6922962203953,1.0,head
hd_p10_cp64,2057.307892745817,1.0,head
hd_p10_cp65,2057.3296628295966,1.0,head
hd_p10_cp66,2049.9511012518055,1.0,head
hd_p10_cp67,2049.967027118091,1.0,head
hd_p10_cp68,2042.5923254891845,1.0,head
hd_p10_cp69,2042.6043901071348,1.0,head
hd_p10_cp70,2035.2322440428732,1.0,head
hd_p10_cp71,2035.2417526588897,1.0,head
hd_p10_cp72,2027.871728651034,1.0,head
hd_p10_cp73,2027.8791154166186,1.0,head
hd_p10_cp74,2020.5111370991829,1.0,head
hd_p10_cp75,2020.5164786712548,1.0,head
hd_p10_cp76,2013.1503559998814,1.0,head
hd_p10_cp77,2013.153842340846,1.0,head
hd_p10_cp78,2005.7891706407684,1.0,head
hd_p10_cp79,2005.7912061358516,1.0,head
hd_p10_cp80,1998.4275042128759,1.0,head
hd_p10_cp81,1998.4285697835178,1.0,head
hd_p10_cp82,1991.0654295353197,1.0,head
hd_p10_cp83,1991.065933151937,1.0,head
hd_p10_cp84,2292.93406469241,1.0,head
hd_p10_cp85,1991.0645083504573,1.0,head
hd_p10_cp86,2292.934062541966,1.0,head
hd_p10_cp87,1991.06221091105,1.0,head
hd_p10_cp88,2292.9340572521364,1.0,head
hd_p10_cp89,1991.0570229255095,1.0,head
hd_p10_cp90,2292.9340451918247,1.0,head
hd_p10_cp91,1991.046568211977,1.0,head
hd_p10_cp92,2292.934019840648,1.0,head
hd_p10_cp93,1991.028119727929,1.0,head
hd_p10_cp94,2292.93397099531,1.0,head
hd_p10_cp95,1991.0003709603718,1.0,head
hd_p10_cp96,2292.933885332713,1.0,head
hd_p10_cp97,1990.9663742094815,1.0,head
hd_p10_cp98,2292.9337498472587,1.0,head
hd_p10_cp99,1990.9357840547655,1.0,head
hd_p10_cp100,2292.9335590700603,1.0,head
hd_p10_cp101,1990.9227048515615,1.0,head
hd_p10_cp102,2292.9333239795487,1.0,head
hd_p10_cp103,1990.935784054764,1.0,head
hd_p10_cp104,2292.9330747117347,1.0,head
hd_p10_cp105,1990.9663742094783,1.0,head
hd_p10_cp106,2292.9328463498778,1.0,head
hd_p10_cp107,1991.0003709603682,1.0,head
hd_p10_cp108,2292.9326530172457,1.0,head
hd_p10_cp109,1991.0281197279253,1.0,head
hd_p10_cp110,2292.9324898134737,1.0,head
hd_p10_cp111,1991.0465682119711,1.0,head
hd_p10_cp112,2292.9323843413517,1.0,head
hd_p10_cp113,1991.0570229254977,1.0,head
hd_p10_cp114,2292.9324079384082,1.0,head
hd_p10_cp115,1991.062210911012,1.0,head
hd_p10_cp116,2292.932606025023,1.0,head
hd_p10_cp117,1991.064508350317,1.0,head
hd_p10_cp118,2292.9329334088116,1.0,head
hd_p10_cp119,1991.06542953481,1.0,head
hd_p10_cp120,2292.9332790710787,1.0,head
hd_p10_cp121,1991.0657678662737,1.0,head
hd_p10_cp122,2292.9335275094973,1.0,head
hd_p10_cp123,1991.0658827734305,1.0,head
hd_p10_cp124,2292.9335691849165,1.0,head
hd_p10_cp125,1991.0659191386521,1.0,head
hd_p10_cp126,2292.9332312806487,1.0,head
hd_p10_cp127,1991.0659299072277,1.0,head
hd_p10_cp128,2292.9321433013843,1.0,head
hd_p10_cp129,1991.0659328331467,1.0,head
hd_p10_cp130,2292.929579914102,1.0,head
hd_p10_cp131,1991.0659333739422,1.0,head
hd_p10_cp132,2292.9244127496886,1.0,head
hd_p10_cp133,1991.0659329509679,1.0,head
hd_p10_cp134,2292.9154962031284,1.0,head
hd_p10_cp135,1991.0659316366275,1.0,head
hd_p10_cp136,2292.902942955402,1.0,head
hd_p10_cp137,1991.065928954299,1.0,head
hd_p10_cp138,2292.8901469206075,1.0,head
hd_p10_cp139,1991.0659241914511,1.0,head
hd_p10_cp140,2292.884156783689,1.0,head
hd_p10_cp141,1991.0659167809379,1.0,head
hd_p10_cp142,2292.8900382964976,1.0,head
hd_p10_cp143,1991.0659069142068,1.0,head
hd_p10_cp144,2292.902771114333,1.0,head
hd_p10_cp145,1991.0658961342835,1.0,head
hd_p10_cp146,2292.915316644854,1.0,head
hd_p10_cp147,1991.0658872078832,1.0,head
hd_p10_cp148,2292.924253710546,1.0,head
hd_p10_cp149,1991.0658825490275,1.0,head
hd_p10_cp150,2292.929415818354,1.0,head
hd_p10_cp151,1991.0658811317537,1.0,head
hd_p10_cp152,2292.931846999324,1.0,head
hd_p10_cp153,1991.0658739585065,1.0,head
hd_p10_cp154,2292.932424839715,1.0,head
hd_p10_cp155,1991.065835073771,1.0,head
hd_p10_cp156,2292.93121881462,1.0,head
hd_p10_cp157,1991.0656976801358,1.0,head
hd_p10_cp158,2292.92700707524,1.0,head
hd_p10_cp159,1991.0652947472413,1.0,head
hd_p10_cp160,2292.9165155831106,1.0,head
hd_p10_cp161,1991.06423253989,1.0,head
hd_p10_cp162,2292.893386999363,1.0,head
hd_p10_cp163,1991.0616641913994,1.0,head
hd_p10_cp164,2292.847714070717,1.0,head
hd_p10_cp165,1991.055971954544,1.0,head
hd_p10_cp166,2292.7681980201073,1.0,head
hd_p10_cp167,1991.0445058934902,1.0,head
hd_p10_cp168,2292.6496180282593,1.0,head
hd_p10_cp169,1991.023781029206,1.0,head
hd_p10_cp170,2292.5056956258595,1.0,head
hd_p10_cp171,1990.9907233443587,1.0,head
hd_p10_cp172,2292.379117987756,1.0,head
hd_p10_cp173,1990.9451448299878,1.0,head
hd_p10_cp174,2292.3301660887555,1.0,head
hd_p10_cp175,1990.8921093354352,1.0,head
hd_p10_cp176,2292.391206638292,1.0,head
hd_p10_cp177,1990.8412073470467,1.0,head
hd_p10_cp178,2292.523840809052,1.0,head
hd_p10_cp179,1990.8014108111167,1.0,head
hd_p10_cp180,2292.6670319521195,1.0,head
hd_p10_cp181,1990.7764770217855,1.0,head
hd_p10_cp182,2292.7811774568986,1.0,head
hd_p10_cp183,1990.7688685336702,1.0,head
hd_p10_cp184,2292.8558010921925,1.0,head
hd_p10_cp185,1990.7893413629179,1.0,head
hd_p10_cp186,2292.8977745806396,1.0,head
hd_p10_cp187,1990.8474295831043,1.0,head
hd_p10_cp188,2292.9186591677058,1.0,head
hd_p10_cp189,1990.9188321688762,1.0,head
hd_p10_cp190,2292.9280242959667,1.0,head
hd_p10_cp191,1990.9796558078394,1.0,head
hd_p10_cp192,2292.931860978597,1.0,head
hd_p10_cp193,1991.0209498202464,1.0,head
hd_p10_cp194,2292.9333121567342,1.0,head
hd_p10_cp195,1991.0447578076555,1.0,head
hd_p10_cp196,2292.9338231925194,1.0,head
hd_p10_cp197,1991.0568275370388,1.0,head
hd_p10_cp198,2292.933991894546,1.0,head
hd_p10_cp199,1991.0623244351477,1.0,head
hd_p10_cp200,2292.9340444045483,1.0,head
hd_p10_cp201,1991.0646058746588,1.0,head
hd_p10_cp202,2292.934059900658,1.0,head
hd_p10_cp203,1991.0654777270088,1.0,head
hd_p10_cp204,2292.9340642684806,1.0,head
hd_p10_cp205,1991.0657869301824,1.0,head
hd_p10_cp206,2292.9340654615394,1.0,head
hd_p10_cp207,1991.065889349464,1.0,head
hd_p10_cp208,2292.9340657876337,1.0,head
hd_p10_cp209,1991.0659212056062,1.0,head
hd_p10_cp210,2292.934065882301,1.0,head
hd_p10_cp211,1991.0659305534014,1.0,head
